symbol,company_name,year,quarter,call_datetime,pres_pos,pres_neg,pres_neu,qa_pos,qa_neg,qa_neu,sentiment_mismatch_pos,sentiment_mismatch_neg,evasion_index,abnormal_return_5d
NOC,Northrop Grumman Corporation,2018,3,2018-10-24 12:00:00,0.6660927,0.04850447,0.28540277,0.3767447,0.023965804,0.59928954,0.289348,0.024538668,0.39918238,-0.12809946303547803
NOC,Northrop Grumman Corporation,2018,2,2018-07-25 12:00:00,0.54819477,0.11008586,0.34171933,0.32377923,0.044608053,0.6316127,0.22441554,0.0654778,0.34624678,-0.04580081477189642
NOC,Northrop Grumman Corporation,2018,1,2018-04-25 12:00:00,0.62242144,0.037917566,0.33966103,0.18185757,0.045428973,0.7727135,0.44056386,-0.007511407,0.48095345,-0.10103021108711045
NOC,Northrop Grumman Corporation,2019,4,2020-01-30 08:00:00,0.5694137,0.1435259,0.28706035,0.2992563,0.027795361,0.67294836,0.27015743,0.11573054,0.38318604,-0.07150400405102489
NOC,Northrop Grumman Corporation,2019,3,2019-10-24 12:00:00,0.74941003,0.027605634,0.22298437,0.34874448,0.04446578,0.60678977,0.40066555,-0.016860146,0.45473433,-0.01303522677650203
NOC,Northrop Grumman Corporation,2019,2,2019-07-24 12:00:00,0.8343255,0.013553245,0.15212117,0.50865203,0.04185209,0.44949585,0.32567346,-0.028298846,0.37502584,0.074955253755107
NOC,Northrop Grumman Corporation,2019,1,2019-04-24 12:45:00,0.7518239,0.050402857,0.19777326,0.38647872,0.020640371,0.59288085,0.36534518,0.029762486,0.44574198,-0.007885580656190216
NSC,Norfolk Southern Corporation,2015,4,2016-01-27 08:45:00,0.029796684,0.029267542,0.9409358,0.34273133,0.23230053,0.42496803,-0.31293464,-0.203033,0.012662638,-0.01887381489439573
NSC,Norfolk Southern Corporation,2015,3,2015-10-28 08:45:00,0.028660852,0.025009528,0.9463297,0.28218275,0.3206965,0.39712074,-0.2535219,-0.29568696,0.011381819,0.027591489235191165
NSC,Norfolk Southern Corporation,2015,2,2015-07-27 08:45:00,0.026288627,0.027371109,0.94634026,0.45779064,0.22484061,0.31736878,-0.431502,-0.1974695,0.008343189,-0.00823984546050139
NSC,Norfolk Southern Corporation,2015,1,2015-04-29 08:45:00,0.029277554,0.03315578,0.9375666,0.31893462,0.2925277,0.38853768,-0.28965706,-0.25937194,0.011375433,-0.013306082670012997
NSC,Norfolk Southern Corporation,2016,4,2017-01-25 08:45:00,0.04831164,0.035872336,0.915816,0.40454918,0.18341179,0.41203904,-0.35623753,-0.14753945,0.019906282,0.033979481312268515
NSC,Norfolk Southern Corporation,2016,3,2016-10-26 08:45:00,0.02850644,0.034154397,0.9373391,0.3173674,0.28245977,0.4001728,-0.28886098,-0.24830537,0.011407502,0.013769845751215246
NSC,Norfolk Southern Corporation,2016,2,2016-07-27 08:45:00,0.027687117,0.026331354,0.94598144,0.34479064,0.23548856,0.4197209,-0.3171035,-0.20915721,0.0116208615,-0.04517012736194417
NSC,Norfolk Southern Corporation,2016,1,2016-04-21 22:00:00,0.030038325,0.030182483,0.9397793,0.35613883,0.27897248,0.3648887,-0.3261005,-0.24879,0.010960645,0.10304139191460873
NSC,Norfolk Southern Corporation,2017,4,2018-01-24 08:45:00,0.02308267,0.03635936,0.94055796,0.45370996,0.09007758,0.4562125,-0.4306273,-0.05371822,0.010530602,0.0002528351625523976
NSC,Norfolk Southern Corporation,2017,3,2017-10-25 08:45:00,0.024866994,0.033075064,0.94205785,0.41615117,0.123066075,0.4607828,-0.39128417,-0.08999101,0.011458283,-0.007534345831950485
NSC,Norfolk Southern Corporation,2017,2,2017-07-26 08:45:00,0.028757319,0.03338401,0.93785864,0.46238184,0.12697399,0.4106442,-0.4336245,-0.09358998,0.011809026,-0.05488832949512034
NSC,Norfolk Southern Corporation,2017,1,2017-04-26 08:45:00,0.025682144,0.036275614,0.9380423,0.46112216,0.12998453,0.40889332,-0.43544,-0.09370892,0.010501257,0.009087981527515283
NSC,Norfolk Southern Corporation,2018,4,2019-01-24 16:30:00,0.7523012,0.10045738,0.14724147,0.40450433,0.040530063,0.5549656,0.3477969,0.059927315,0.4175013,0.0026020137450275087
NSC,Norfolk Southern Corporation,2018,3,2018-10-24 08:45:00,0.5834044,0.09851833,0.3180773,0.37185898,0.08864713,0.5394939,0.21154544,0.0098712,0.31474313,0.07974827194126581
NSC,Norfolk Southern Corporation,2018,2,2018-07-25 08:45:00,0.030973313,0.030458461,0.9385682,0.49530673,0.058672115,0.44602117,-0.46433342,-0.028213654,0.013814754,0.04891924394172553
NSC,Norfolk Southern Corporation,2018,1,2018-04-25 08:45:00,0.025191242,0.03431616,0.9404926,0.5293716,0.066487,0.4041413,-0.5041804,-0.03217084,0.010180822,0.0546279473841332
NSC,Norfolk Southern Corporation,2019,4,2020-01-29 08:45:00,0.52617246,0.29684517,0.17698243,0.25702935,0.103598416,0.6393723,0.2691431,0.19324675,0.3364201,0.02630862488263673
NSC,Norfolk Southern Corporation,2019,3,2019-10-23 08:45:00,0.54607487,0.37066078,0.083264254,0.3500542,0.19733895,0.4526068,0.19602066,0.17332183,0.2471572,-0.03795896731786218
PAYX,"Paychex, Inc.",2016,4,2016-06-30 09:30:00,0.026261052,0.030709255,0.94302964,0.33545345,0.056885745,0.60766083,-0.3091924,-0.02617649,0.015957812,0.06389307013992016
PAYX,"Paychex, Inc.",2016,3,2016-03-30 09:30:00,0.03155626,0.026266957,0.9421768,0.32821548,0.090811566,0.5809729,-0.29665923,-0.06454461,0.018333333,-0.021268472917646875
PAYX,"Paychex, Inc.",2016,2,2015-12-22 09:30:00,0.025777875,0.034135375,0.9400867,0.3309751,0.031825062,0.6371999,-0.3051972,0.0023103133,0.016425658,0.0015493521682761156
PAYX,"Paychex, Inc.",2016,1,2015-09-30 09:30:00,0.7370283,0.022757323,0.24021435,0.280977,0.06404623,0.6549768,0.4560513,-0.041288905,0.48273644,0.015893729279481406
PAYX,"Paychex, Inc.",2015,4,2015-07-01 09:30:00,0.023566967,0.029398223,0.94703484,0.30752668,0.03337171,0.6591016,-0.28395972,-0.003973486,0.015533025,0.017451264954874215
PAYX,"Paychex, Inc.",2015,3,2015-03-25 09:30:00,0.5382986,0.11642765,0.34527373,0.2561171,0.04004261,0.70384026,0.2821815,0.07638504,0.37887624,-0.019878583472188717
PAYX,"Paychex, Inc.",2015,2,2014-12-19 09:30:00,0.024978483,0.036848363,0.9381732,0.290234,0.050659474,0.6591065,-0.2652555,-0.013811111,0.01646348,-0.028893607505592257
PAYX,"Paychex, Inc.",2015,1,2014-09-24 09:30:00,0.026128076,0.032667555,0.94120437,0.37698013,0.053990986,0.56902885,-0.35085204,-0.021323431,0.014867629,0.04369370880372904
PAYX,"Paychex, Inc.",2017,4,2017-06-28 09:30:00,0.49511522,0.22076082,0.28412396,0.18578666,0.1653527,0.64886063,0.30932856,0.05540812,0.32126078,-0.02416684876624109
PAYX,"Paychex, Inc.",2017,3,2017-03-29 09:30:00,0.023181736,0.042098235,0.93472,0.34093636,0.1204852,0.53857845,-0.31775463,-0.07838696,0.012485184,-0.03525345096703675
PAYX,"Paychex, Inc.",2017,2,2016-12-21 09:30:00,0.023212153,0.038638692,0.93814915,0.25851288,0.119430795,0.6220563,-0.23530073,-0.0807921,0.014439266,0.0009103177845162635
PAYX,"Paychex, Inc.",2017,1,2016-09-28 09:30:00,0.026003435,0.03650739,0.9374893,0.2646205,0.043375995,0.6920036,-0.23861708,-0.0068686046,0.01799447,-0.0574817032532931
PAYX,"Paychex, Inc.",2019,2,2018-12-19 09:30:00,0.71535116,0.059485868,0.22516303,0.25185883,0.028173814,0.71996737,0.46349233,0.031312056,0.5150295,0.03619785110559527
PAYX,"Paychex, Inc.",2019,1,2018-10-02 09:30:00,0.44285327,0.11566251,0.44148424,0.18673486,0.034300227,0.7789648,0.25611842,0.08136228,0.34496713,-0.0014187788772731316
PAYX,"Paychex, Inc.",2018,4,2018-06-27 09:30:00,0.027238771,0.037559513,0.9352017,0.30118462,0.0501097,0.64870566,-0.27394587,-0.012550186,0.017669946,-0.0038163815600211447
PAYX,"Paychex, Inc.",2018,3,2018-03-26 09:30:00,0.026842492,0.031635396,0.94152224,0.37548742,0.037257545,0.58725506,-0.3486449,-0.0056221485,0.015763389,-0.021620552557214276
PAYX,"Paychex, Inc.",2018,2,2017-12-21 09:30:00,0.028894695,0.03155392,0.9395514,0.30392167,0.05126599,0.6448123,-0.27502698,-0.019712068,0.018631654,-0.01407990444933756
PAYX,"Paychex, Inc.",2018,1,2017-10-03 09:30:00,0.029519834,0.026080301,0.94439983,0.31741986,0.038249236,0.6443309,-0.28790003,-0.012168935,0.01902054,0.05669755618150964
PCAR,PACCAR Inc,2015,4,2016-01-29 12:00:00,0.03176422,0.021428555,0.94680715,0.5539573,0.08175885,0.3642838,-0.5221931,-0.060330294,0.011571191,0.06509552878153213
PCAR,PACCAR Inc,2015,3,2015-10-27 12:00:00,0.02224833,0.033432756,0.94431895,0.43059337,0.11963415,0.44977248,-0.40834504,-0.0862014,0.010006687,-0.048884176734633536
PCAR,PACCAR Inc,2015,2,2015-07-28 12:00:00,0.023561958,0.027904578,0.9485335,0.5459062,0.111896634,0.34219718,-0.52234423,-0.08399206,0.008062836,-0.035776615634158924
PCAR,PACCAR Inc,2015,1,2015-04-21 11:00:00,0.024995277,0.03341785,0.9415869,0.5453901,0.06055092,0.3940589,-0.52039486,-0.02713307,0.009849612,0.04043938704141283
PCAR,PACCAR Inc,2016,4,2017-01-31 12:00:00,0.028703433,0.03091897,0.9403776,0.55149466,0.045116358,0.40338898,-0.5227912,-0.014197387,0.011578648,-0.0051924950952758715
PCAR,PACCAR Inc,2016,3,2016-10-25 12:00:00,0.029664941,0.027229266,0.94310576,0.5098708,0.11363659,0.3764926,-0.4802059,-0.086407326,0.011168631,-0.012471409698736193
PCAR,PACCAR Inc,2016,2,2016-07-26 12:00:00,0.030821675,0.02608402,0.9430943,0.3366702,0.16885538,0.4944744,-0.3058485,-0.14277136,0.01524053,0.039442287090075225
PCAR,PACCAR Inc,2016,1,2016-04-26 11:00:00,0.88035774,0.012913325,0.10672903,0.5095096,0.09046924,0.40002114,0.37084812,-0.07755592,0.3521617,0.043988827912654946
PCAR,PACCAR Inc,2017,4,2018-01-30 12:00:00,0.8428866,0.010903015,0.14621039,0.22100382,0.123990975,0.6550053,0.6218828,-0.11308796,0.5520952,-0.05778456745421012
PCAR,PACCAR Inc,2017,3,2017-10-24 12:00:00,0.5908042,0.10239196,0.3068038,0.288511,0.15583314,0.5556558,0.3022932,-0.05344118,0.3282838,-0.043123873321806595
PCAR,PACCAR Inc,2017,2,2017-07-25 12:00:00,0.7871392,0.012883648,0.19997714,0.4067252,0.08792364,0.5053512,0.38041398,-0.07503999,0.39778173,-0.03298085633235836
PCAR,PACCAR Inc,2017,1,2017-04-26 11:00:00,0.025653902,0.030016422,0.9443297,0.53647184,0.031206647,0.43232146,-0.51081795,-0.0011902247,0.011090732,0.024531479210024475
PCAR,PACCAR Inc,2018,3,2018-10-23 12:00:00,0.7081897,0.013496648,0.27831367,0.32149667,0.07301985,0.60548353,0.38669306,-0.0595232,0.42879722,-0.039866539442046295
PCAR,PACCAR Inc,2018,2,2018-07-24 12:00:00,0.02450181,0.027314985,0.9481832,0.36808416,0.041901395,0.5900145,-0.34358236,-0.01458641,0.014456424,0.041184310176613385
PCAR,PACCAR Inc,2018,1,2018-04-24 12:00:00,0.020205356,0.039512865,0.94028175,0.40303245,0.028299924,0.5686676,-0.3828271,0.011212941,0.011490131,-0.078193013775146
PCAR,PACCAR Inc,2019,4,2020-01-28 12:00:00,0.88084555,0.014498016,0.10465649,0.32463685,0.14204137,0.53332186,0.5562087,-0.12754336,0.4697742,-0.003199439420272839
PCAR,PACCAR Inc,2019,3,2019-10-22 12:00:00,0.5573584,0.15382929,0.28881228,0.30444783,0.14643964,0.5491125,0.25291055,0.0073896497,0.30605245,0.049143875554405296
PCAR,PACCAR Inc,2019,2,2019-07-23 12:00:00,0.7121579,0.01516558,0.27267653,0.30188638,0.15792385,0.54018974,0.41027153,-0.14275827,0.3847004,0.016741023907178493
PH,Parker-Hannifin Corporation,2015,4,2015-08-04 11:00:00,0.20474844,0.54881173,0.24643978,0.21814789,0.12579797,0.6560541,-0.013399452,0.42301375,0.13432604,0.008259707523563697
PH,Parker-Hannifin Corporation,2015,3,2015-04-28 11:00:00,0.030459544,0.022224372,0.9473161,0.22465195,0.28928372,0.48606434,-0.19419241,-0.26705936,0.014805298,-0.012151276199485835
PH,Parker-Hannifin Corporation,2015,2,2015-01-27 11:00:00,0.39623868,0.28148445,0.32227683,0.21680121,0.18063615,0.60256267,0.17943747,0.1008483,0.23875864,-0.00886826585880085
PH,Parker-Hannifin Corporation,2015,1,2014-10-28 10:00:00,0.060643584,0.041173458,0.8981829,0.2569329,0.12381316,0.61925393,-0.19628933,-0.0826397,0.037553776,0.05223093454535033
PH,Parker-Hannifin Corporation,2016,4,2016-08-04 11:00:00,0.036524348,0.023149498,0.94032615,0.2903524,0.21204871,0.49759886,-0.25382805,-0.18889922,0.018174473,0.07622757968168856
PH,Parker-Hannifin Corporation,2016,3,2016-04-26 11:00:00,0.023579447,0.024620637,0.9517999,0.34548777,0.19519018,0.459322,-0.32190832,-0.17056954,0.010830559,0.014077370560775812
PH,Parker-Hannifin Corporation,2016,2,2016-01-26 11:00:00,0.028155958,0.027542273,0.9443017,0.2836295,0.30411762,0.41225284,-0.25547355,-0.27657536,0.011607374,0.06799536699745341
PH,Parker-Hannifin Corporation,2016,1,2015-10-22 10:00:00,0.026707465,0.029829696,0.9434628,0.20813742,0.39648557,0.39537707,-0.18142995,-0.3666559,0.010559519,-0.007779038736300727
PH,Parker-Hannifin Corporation,2017,4,2017-08-03 11:00:00,0.0258638,0.032860715,0.94127554,0.31367883,0.09655652,0.58976465,-0.28781503,-0.0636958,0.015253555,-0.036091332117527734
PH,Parker-Hannifin Corporation,2017,3,2017-04-27 11:00:00,0.027392924,0.032571662,0.9400354,0.3791466,0.061353035,0.55950034,-0.35175368,-0.028781373,0.01532635,-0.029735723500785537
PH,Parker-Hannifin Corporation,2017,2,2017-02-02 11:00:00,0.4200463,0.28508124,0.29487243,0.3249006,0.04435484,0.6307445,0.0951457,0.2407264,0.2649419,0.019128666152062913
PH,Parker-Hannifin Corporation,2017,1,2016-10-21 11:00:00,0.02525954,0.035171703,0.93956876,0.27662027,0.16492721,0.55845255,-0.2513607,-0.12975551,0.014106254,0.00013196214794889555
PH,Parker-Hannifin Corporation,2018,4,2018-08-02 11:00:00,0.029873624,0.026845332,0.94328105,0.4586313,0.034241274,0.5071275,-0.42875767,-0.0073959418,0.015149737,0.017878171631409413
PH,Parker-Hannifin Corporation,2018,3,2018-04-26 11:00:00,0.032205604,0.023176752,0.94461775,0.43160045,0.08748602,0.48091346,-0.39939484,-0.06430927,0.015488109,0.0042578380473093005
PH,Parker-Hannifin Corporation,2018,2,2018-02-01 11:00:00,0.027100688,0.027391503,0.9455078,0.3368213,0.13137716,0.5318015,-0.3097206,-0.10398566,0.014412187,-0.04448448282861342
PH,Parker-Hannifin Corporation,2018,1,2017-11-02 11:00:00,0.025176123,0.032484584,0.94233936,0.3359082,0.097887784,0.5662041,-0.31073207,-0.0654032,0.014254823,0.0034735526642297016
PH,Parker-Hannifin Corporation,2019,1,2018-11-01 11:00:00,0.02538008,0.026611691,0.9480082,0.4401022,0.10025194,0.45964587,-0.4147221,-0.07364025,0.011665849,0.09771252896390253
PNR,Pentair plc,2016,4,2017-01-31 09:00:00,0.030497914,0.023424504,0.94607747,0.26266736,0.24753027,0.48980236,-0.23216945,-0.22410576,0.01493795,-0.04846061630128316
PNR,Pentair plc,2016,3,2016-10-25 09:00:00,0.025499187,0.026194343,0.94830644,0.24277793,0.2678023,0.48941982,-0.21727875,-0.24160795,0.012479807,-0.04979309820429964
PNR,Pentair plc,2016,2,2016-07-28 09:00:00,0.023755027,0.0323726,0.94387245,0.29569307,0.23745099,0.466856,-0.27193806,-0.2050784,0.011090177,-0.022760315938997522
PNR,Pentair plc,2016,1,2016-04-26 10:00:00,0.026275773,0.02678796,0.94693625,0.27022696,0.2198185,0.5099545,-0.24395119,-0.19303054,0.013399449,0.04483374304374
PNR,Pentair plc,2015,4,2016-02-02 09:00:00,0.030835705,0.02531051,0.9438538,0.17454904,0.45387867,0.3715723,-0.14371334,-0.42856815,0.011457694,0.014280082437617529
PNR,Pentair plc,2015,3,2015-10-20 09:00:00,0.03036199,0.026332203,0.9433059,0.15163162,0.30252546,0.5458429,-0.121269636,-0.27619326,0.016572876,-0.020860939580163638
PNR,Pentair plc,2015,2,2015-07-21 09:00:00,0.032363642,0.029559202,0.9380771,0.21888737,0.30676436,0.47434816,-0.18652374,-0.27720517,0.015351634,-0.050949534917771225
PNR,Pentair plc,2015,1,2015-04-21 09:00:00,0.023794502,0.03906041,0.9371451,0.14909887,0.45473084,0.39617023,-0.12530437,-0.41567042,0.009426673,-0.026284841408533557
PNR,Pentair plc,2017,4,2018-01-30 08:00:00,0.027653033,0.029682145,0.94266486,0.3450325,0.049212463,0.60575503,-0.31737947,-0.019530319,0.016750963,-0.016705605067053167
PNR,Pentair plc,2017,3,2017-10-24 08:00:00,0.02608432,0.032953627,0.9409621,0.43607026,0.08138317,0.48254654,-0.40998593,-0.04842954,0.012586898,-0.009091132705691035
PNR,Pentair plc,2017,2,2017-07-25 08:00:00,0.060659662,0.038239557,0.9011008,0.3842191,0.0803062,0.5354748,-0.32355946,-0.042066645,0.03248172,-0.03543505408791169
PNR,Pentair plc,2017,1,2017-04-26 08:00:00,0.023592416,0.032691132,0.94371647,0.28350163,0.08350833,0.63299,-0.2599092,-0.050817195,0.014933764,0.012419151888447357
PNR,Pentair plc,2018,3,2018-10-23 08:00:00,0.027205897,0.03366722,0.93912685,0.32028577,0.045627996,0.6340863,-0.29307988,-0.011960775,0.017250888,0.07337256076372325
PNR,Pentair plc,2018,2,2018-07-25 08:00:00,0.029602863,0.03504381,0.93535334,0.29235286,0.055012032,0.6526351,-0.26275,-0.019968223,0.019319868,-0.01968586226568613
PNR,Pentair plc,2018,1,2018-04-19 08:00:00,0.023669753,0.035492823,0.94083744,0.31782922,0.042571615,0.63959926,-0.29415947,-0.007078793,0.015139157,-0.0446881602279141
PWR,"Quanta Services, Inc.",2016,4,2017-02-21 09:00:00,0.6007731,0.14689548,0.2523314,0.26063287,0.04704922,0.6923179,0.34014022,0.09984626,0.41592598,-0.0031601609450010353
PWR,"Quanta Services, Inc.",2016,3,2016-11-03 09:00:00,0.02435952,0.041915454,0.9337251,0.36996338,0.15455693,0.47547972,-0.34560385,-0.112641476,0.011582458,0.06759043018414712
PWR,"Quanta Services, Inc.",2016,2,2016-08-04 09:00:00,0.02870254,0.022121191,0.94917625,0.19099456,0.26012427,0.5488811,-0.16229202,-0.23800308,0.015754282,-0.023936132025390543
PWR,"Quanta Services, Inc.",2016,1,2016-05-05 09:00:00,0.35918388,0.3870051,0.25381103,0.14187251,0.042502157,0.8156253,0.21731137,0.34450293,0.29295945,0.0018496325011807067
PWR,"Quanta Services, Inc.",2015,4,2016-02-25 09:30:00,0.32462555,0.41220525,0.2631692,0.19793716,0.110250406,0.69181246,0.12668839,0.30195484,0.22458,0.12849011421011386
PWR,"Quanta Services, Inc.",2015,3,2015-11-05 09:30:00,0.26313117,0.36427388,0.37259495,0.23287645,0.08161774,0.6855059,0.030254722,0.28265613,0.18037798,0.06288923706202335
PWR,"Quanta Services, Inc.",2015,2,2015-08-05 09:30:00,0.15849678,0.60280144,0.23870167,0.14960028,0.071264885,0.77913487,0.0088965,0.5315366,0.12349037,-0.083976644038312
PWR,"Quanta Services, Inc.",2015,1,2015-04-30 09:30:00,0.313225,0.40067324,0.2861017,0.21180724,0.09340891,0.69478387,0.101417765,0.30726433,0.21762368,-0.046645794838256906
PWR,"Quanta Services, Inc.",2017,4,2018-02-22 09:00:00,0.028315924,0.036626574,0.9350576,0.37584546,0.108706474,0.51544815,-0.34752953,-0.0720799,0.014595391,-0.019369512951396526
PWR,"Quanta Services, Inc.",2017,3,2017-11-04 09:00:00,0.6741137,0.18343706,0.14244923,0.19183831,0.03568604,0.7724756,0.48227537,0.14775103,0.5207364,0.03088467420350091
PWR,"Quanta Services, Inc.",2017,2,2017-08-05 09:00:00,0.028124839,0.029688602,0.94218653,0.4609366,0.055422254,0.48364112,-0.43281177,-0.025733652,0.0136023285,-0.019672272346784057
PWR,"Quanta Services, Inc.",2017,1,2017-05-07 09:00:00,0.02704611,0.028444394,0.94450945,0.34371045,0.160603,0.4956865,-0.31666434,-0.1321586,0.013406392,-0.060955595361808376
PWR,"Quanta Services, Inc.",2019,4,2020-02-27 09:00:00,0.6080183,0.2499482,0.14203349,0.24656275,0.03280882,0.72062844,0.36145553,0.21713938,0.43815526,0.08468174260304012
PWR,"Quanta Services, Inc.",2019,2,2019-08-01 09:00:00,0.5856937,0.16607672,0.24822952,0.23174275,0.031659767,0.7365975,0.35395098,0.13441695,0.4314205,-0.08629125958148831
PWR,"Quanta Services, Inc.",2018,3,2018-11-01 09:00:00,0.025899466,0.030237282,0.9438632,0.49422124,0.057259783,0.44851896,-0.46832177,-0.027022501,0.011616401,0.09762591799140968
PWR,"Quanta Services, Inc.",2018,2,2018-08-02 09:00:00,0.026612027,0.03173894,0.941649,0.39488465,0.10828239,0.49683285,-0.36827263,-0.07654345,0.013221729,0.0032989945953328277
PWR,"Quanta Services, Inc.",2018,1,2018-05-03 09:00:00,0.027807746,0.028311992,0.9438802,0.41972226,0.066925004,0.5133528,-0.39191452,-0.038613014,0.014275185,0.07198996498505546
ROK,"Rockwell Automation, Inc.",2015,4,2015-11-10 08:30:00,0.031836323,0.04890307,0.9192606,0.23323016,0.47643036,0.29033956,-0.20139384,-0.42752728,0.009243344,-0.030436322769524342
ROK,"Rockwell Automation, Inc.",2015,3,2015-07-29 08:30:00,0.37725598,0.31318852,0.30955547,0.19503416,0.29187134,0.5130945,0.18222181,0.021317184,0.19356796,-0.029987353701518275
ROK,"Rockwell Automation, Inc.",2015,2,2015-04-30 08:30:00,0.026335554,0.03407514,0.93958926,0.31722775,0.27722907,0.4055432,-0.29089218,-0.24315393,0.010680205,0.07224322075763527
ROK,"Rockwell Automation, Inc.",2015,1,2015-01-28 08:30:00,0.028747596,0.02732799,0.9439245,0.31169635,0.21971221,0.46859145,-0.28294876,-0.19238423,0.013470878,0.03942644340308659
ROK,"Rockwell Automation, Inc.",2016,4,2016-11-07 08:30:00,0.27111742,0.483365,0.24551754,0.30462396,0.13762346,0.5577526,-0.033506542,0.34574154,0.15121645,0.09368436335417263
ROK,"Rockwell Automation, Inc.",2016,3,2016-07-27 08:30:00,0.121993385,0.56994176,0.30806488,0.18361275,0.31941274,0.4969745,-0.061619364,0.25052902,0.060627602,-0.047084068748067795
ROK,"Rockwell Automation, Inc.",2016,2,2016-04-27 08:30:00,0.031228041,0.03043923,0.9383327,0.24382152,0.32644916,0.42972934,-0.21259348,-0.29600993,0.013419606,-0.02261156719982465
ROK,"Rockwell Automation, Inc.",2016,1,2016-01-27 08:30:00,0.029290328,0.033136528,0.9375732,0.2510317,0.40614444,0.34282386,-0.22174136,-0.37300792,0.010041423,0.0015694309277868128
ROK,"Rockwell Automation, Inc.",2017,4,2017-11-08 08:30:00,0.034658547,0.03274363,0.9325978,0.44724768,0.05957098,0.49318132,-0.41258913,-0.02682735,0.017092949,-0.046053987740151084
ROK,"Rockwell Automation, Inc.",2017,3,2017-07-26 08:30:00,0.027326152,0.037060164,0.93561375,0.4976217,0.08275996,0.41961837,-0.47029555,-0.045699798,0.011466555,0.012820692134387067
ROK,"Rockwell Automation, Inc.",2017,2,2017-04-26 08:30:00,0.0285313,0.037008014,0.9344607,0.43686977,0.056826513,0.5063037,-0.40833846,-0.0198185,0.014445503,-0.03476863636196398
ROK,"Rockwell Automation, Inc.",2017,1,2017-01-25 08:30:00,0.068923,0.03670573,0.8943713,0.3367354,0.15915987,0.50410473,-0.2678124,-0.12245414,0.034744408,0.04057185799091341
ROK,"Rockwell Automation, Inc.",2018,4,2018-11-07 08:30:00,0.03242931,0.030295184,0.93727547,0.38845482,0.091652125,0.51989305,-0.35602552,-0.06135694,0.016859774,-0.03155599720804149
ROK,"Rockwell Automation, Inc.",2018,3,2018-07-25 08:30:00,0.02988587,0.046074383,0.9240397,0.58257467,0.038972933,0.37845242,-0.5526888,0.00710145,0.01131038,0.08415255724100526
ROK,"Rockwell Automation, Inc.",2018,2,2018-04-25 08:30:00,0.025701867,0.04012005,0.93417805,0.4189388,0.07246675,0.50859445,-0.3932369,-0.032346703,0.013071828,0.032786827037853156
ROK,"Rockwell Automation, Inc.",2018,1,2018-01-24 08:30:00,0.72683567,0.07212775,0.20103659,0.2840228,0.10294433,0.6130329,0.44281286,-0.030816577,0.44557416,-0.030756440776769863
ROK,"Rockwell Automation, Inc.",2019,4,2019-11-12 08:30:00,0.59886616,0.2198996,0.18123426,0.27421996,0.11939743,0.6063826,0.3246462,0.10050216,0.363142,0.08674337093164315
ROL,"Rollins, Inc.",2018,3,2018-10-24 10:00:00,0.021108836,0.030531408,0.9483597,0.46688727,0.023984483,0.50912815,-0.44577843,0.0065469258,0.010747103,0.05965061319719837
ROL,"Rollins, Inc.",2018,2,2018-07-25 10:00:00,0.020473402,0.035256255,0.9442704,0.47397605,0.039974347,0.4860496,-0.45350266,-0.0047180913,0.009951089,0.013865912581702106
ROL,"Rollins, Inc.",2018,1,2018-04-25 10:00:00,0.0566925,0.030930098,0.9123774,0.49280336,0.07468829,0.43250832,-0.43611085,-0.043758195,0.024519978,-0.043041218523301485
ROL,"Rollins, Inc.",2019,2,2019-07-24 10:00:00,0.60224843,0.18580364,0.21194789,0.24566798,0.10391222,0.6504198,0.35658044,0.08189142,0.39171427,-0.11275263081605774
RSG,"Republic Services, Inc.",2016,4,2017-02-17 17:00:00,0.5588372,0.21285899,0.22830391,0.35559252,0.0267683,0.6176392,0.20324466,0.1860907,0.34515974,0.014444904195382316
RSG,"Republic Services, Inc.",2016,3,2016-10-28 17:00:00,0.5253609,0.13190408,0.34273505,0.27852604,0.060990352,0.6604836,0.24683484,0.07091373,0.34699225,-0.0018260133632531615
RSG,"Republic Services, Inc.",2016,2,2016-07-29 17:00:00,0.49087396,0.24186681,0.2672592,0.2712866,0.12445669,0.6042567,0.21958736,0.11741012,0.29661387,-0.011157149874637475
RSG,"Republic Services, Inc.",2016,1,2016-04-29 17:00:00,0.4075922,0.27439016,0.3180176,0.22601904,0.19479291,0.579188,0.18157317,0.07959725,0.23607251,0.03103129616596139
RSG,"Republic Services, Inc.",2017,3,2017-11-03 10:00:00,0.7649624,0.032359216,0.20267846,0.23611629,0.04957822,0.7143056,0.5288461,-0.017219003,0.5464169,-0.021782989001038484
RSG,"Republic Services, Inc.",2017,2,2017-07-28 17:00:00,0.77229893,0.018979663,0.20872143,0.34363958,0.03264004,0.6237204,0.42865935,-0.013660377,0.4816986,0.002657002966946688
RSG,"Republic Services, Inc.",2017,1,2017-04-28 17:00:00,0.6697806,0.036799874,0.29341948,0.28062564,0.061535325,0.65783906,0.38915497,-0.02473545,0.44060785,-0.0035093758316030775
SNA,Snap-on Incorporated,2015,4,2016-02-04 10:00:00,0.3814817,0.22869629,0.38982192,0.2973118,0.034981947,0.6677062,0.084169894,0.19371434,0.2547177,-0.05503437144685907
SNA,Snap-on Incorporated,2015,3,2015-10-22 10:00:00,0.737684,0.07902441,0.1832916,0.18487915,0.052643303,0.76247764,0.5528048,0.026381109,0.5624676,-0.005419173584022607
